,projectName,searchResults
811,ArmyListBuilder,"48,200,000"
812,Aristocrat,"3,080,000"
813,AristeiaOnline,"71,800"
814,Are-we-not-men,"118,000,000"
815,Arduino_IRController,"1,260,000"
816,Arduino_Camera_Control,"4,030,000"
817,ArduinoPlot,"1,220,000"
818,ArduinoLogger,"15,100,000"
819,Arduino.NET,"15,200,000"
820,Arduino-Wii-Nunchuk,"624,000"
821,Arduino-Telescope--Embedded-,"4,630,000"
822,Arduino-SSC32,"15,500"
823,Arduino-Pub-Sub,"227,000"
824,Arduino-IRremote,"222,000"
825,Arduino-Focuser--Embedded-,"2,780,000"
826,Arduino-Dome--Embedded-,"5,320,000"
827,Arduino-DS1620,"2,770"
828,Arduino-Color-LCD,"900,000"
829,Arduino-CLI,"1,520,000"
830,Arduino,"21,400,000"
831,Archiving-Proxy,"12,100,000"
832,Archive--glue-orm,"6,610,000"
833,Architectural-Design-Challenge,"10,300,000"
834,Archi,"8,830,000"
835,ArchReactorOS,"405,000"
836,ArchLinux-Packages,"6,800,000"
837,Arcath.net-Rails,"13,900,000"
838,Arcade-Controls,"190,000"
839,Arabic-Links-For-Print,"108,000,000"
840,ArMARoW,"31,600,000"
841,AquaticPrime,"2,200,000"
842,Apricot,"9,110,000"
843,Application-Base,"177,000,000"
844,AppleScript.js,"737,000"
845,Apple2RSS,22
846,AppVisum.Sys.Tests,"110,000,000"
847,AppVisum.Sys,"8,720"
848,AppTrayer,21
849,AppTrackerPremium,"1,840,000"
850,AppTracker,"970,000"
851,AppSalesGraph,"6,200,000"
852,AppLauncher,"2,830,000"
853,AppEngineBasher,24
854,AppEngine-OAuth-Library,"6,130,000"
855,AppBuilder,"11,600,000"
856,App-Engine-OAuth-Consumer-Demo--Python-,"270,000"
857,Apache-en-Paraguay-2010,"13,300,000"
858,Apache-Logs-Anonymizer,"46,200,000"
859,Apache-Backhand,"42,900"
860,Apache-Access-Log-Parse-Library-for-Python,"497,000"
861,AnythingSlider,"6,120"
862,Anynet,"74,900"
863,Antwrap,"9,800,000"
864,Ant,"35,500,000"
865,Anomos,"13,700"
866,Anode,"5,580,000"
867,AnkiTeX,"229,000"
868,Anki-Plugins,"240,000"
869,Anki-Android,"76,700"
870,Aniplot,"809,000"
871,Animation,"40,400,000"
872,AniSVG,"387,000"
873,Angry-Drunken-Programmers,"8,750,000"
874,Andropogon,"124,000"
875,Androidviper,"9,460,000"
876,AndroidUsbCamera,"437,000"
877,AndroidTest,"84,400"
878,AndroidTableEditor,"890,000"
879,AndroidShared,"19,700,000"
880,AndroidSamples,"21,300,000"
881,AndroidLibs,"1,280,000"
882,AndroidFrameworksBase,"100,000"
883,AndroidExamples,"16,300,000"
884,AndroidCollections,"1,730,000"
885,Android-RTS-Project,"112,000,000"
886,Android-Market-Stub-Application,"55,600,000"
887,Android-Gps-Sandbox,"37,200,000"
888,Android-GTalk-Music-Status,"710,000"
889,Android-Framework-Prototype,"32,900,000"
890,Android-Flashcards,"48,200"
891,Android-File-Manager,"39,000,000"
892,Android-DB-Editor,"78,800,000"
893,AndroMap,"453,000"
894,AnalyzeCopy,"6,730,000"
895,Analytics-Pusher,"853,000"
896,Analytics,"42,000,000"
897,Analyse-Me,"122,000,000"
898,AnalizerJobFile,26
899,AnaJob,"770,000"
900,AmpliFeeder,"3,580"
901,AminzaiPlurkBot,34
902,Amergin,"41,900"
903,AmebaFramework,"70,200"
904,AmbientSound,"18,500,000"
905,AmazonSNSExample,"1,990,000"
906,AmazonS3DA,"3,090,000"
907,Amazon-SimpleDB-Python3-Library,"27,200,000"
908,Amazon-Product-Search-Example,"18,000,000"
909,Amazon-Prices-for-Ireland-Chrome-Extension,"65,000,000"
910,Alphaweb-CMS,"12,500,000"
911,AlphabeticRepresentationofInts,"59,400"
912,Aloha-Editor,"1,910,000"
913,Almondbread,"15,300,000"
914,Almond-Tree-Drupal,"251,000"
915,Almada,"2,640,000"
916,Allvetica,"41,800,000"
917,AllegroSharp,"518,000"
918,AllarPhotos,"230,000,000"
919,AllarBank,"9,460,000"
920,Alien-SVN,"287,000"
921,AlgorithmsNYC,"13,500,000"
922,Algernon,"1,820,000"
923,AlephXServerWrapper,"11,400"
924,Album,"76,800,000"
925,Alberta-IGEM,"8,390"
926,Albacore,"1,460,000"
927,AjaxReq,"536,000"
928,AjaxLife,"10,200,000"
929,AjaxIM,"5,100,000"
930,AjaxFileUpload,"41,500"
931,Ajax.JSONRequest,"18,100,000"
932,Airport-Sign-Code,"621,000"
933,Aion-Unique-API-Server,"16,300,000"
934,Ailurus,"110,000"
935,Aiko,"7,520,000"
936,Ahimsa-for-WP,"169,000"
937,Agnovi-Sortie-gae,54
938,AgilePresenter,"6,600,000"
939,AgilePod,"5,560"
940,AgilePlanningTool,"18,300,000"
941,AgentFuzzyBoots,"787,000"
942,Agent-vkontakte,"403,000"
943,AgendaServer,"133,000"
944,AgendaMovil,"2,130,000"
945,AgendaComunes,"563,000"
946,Agave,"6,580,000"
947,Affiliate-Stats,"120,000"
948,Affect,"31,300,000"
949,AetherTap,"14,000"
950,Aerocal,"5,480"
951,Adventure_C,"36,100,000"
952,Advanced-List-Rotator,"78,900,000"
953,Advanced-BBCode-Box-3,"2,070,000"
954,AdoNetOrnekleri,"5,730"
955,AdmissionDepartment,"107,000,000"
956,AddressBookManager,"112,000,000"
957,Add-Clear,"26,700,000"
958,Add-Art,"66,700,000"
959,Add-And-Update-jQuery-Plugin,"46,900,000"
960,AdaptiveBranchingFilter,"809,000"
961,Adafruit_Conway-Game-of-Life-Kit,"25,000,000"
962,AdSweep,"3,020"
963,Acuity,"7,920,000"
964,Activity,"656,000,000"
965,Activities,"149,000,000"
966,ActiveRDF,"1,990"
967,ActiveMapper,"2,860"
968,ActiveDocument,"195,000"
969,AchievementsAggregator,"1,260,000"
970,Accessible-Tabs,"68,100,000"
971,Accessible-Carousel,"10,000,000"
972,AccelService,"2,390,000"
973,Abstract,"24,300,000"
974,Absolute-Android-RSS,"32,600,000"
975,Abraxas,"835,000"
976,Aash,"441,000"
977,AWSSDKForNet-extended,"306,000"
978,AVR_Sorter_Machine,"11,900,000"
979,AVR_Objects,"839,000"
980,AVRJukebox,"160,000"
981,AVR-Smart-Card-Controller,"60,300,000"
982,AURA,"20,700,000"
983,AU-AD,"156,000,000"
984,ATetherBOOT,"13,100"
985,ATcommon,"161,000,000"
986,ATTUsageAnalysis,"2,130,000"
987,ATNDRepo,5
988,ATK,"15,000,000"
989,ASUS-Multi-Touch-Driver,"2,480,000"
990,ARM-K,"15,700,000"
991,ARINC429,"104,000"
992,ARCive,"41,100,000"
993,ARCTool,"13,300"
994,ARCADE2ics,"54,900"
995,AR,"341,000,000"
996,AQuiz,"162,000,000"
997,APO,"15,900,000"
998,APE_Server,"3,030,000"
999,APE_JSF,"56,900"
1000,APELite-arm,"57,500"
1001,APE-Server-v2,"40,800,000"
1002,AMSServer,"6,370,000"
1003,AMR-WB,"667,000"
1004,ALua,"971,000"
1005,ALEPH.js,"162,000"
1006,ALARMd,"7,750"
1007,ALAPL,"5,430"
1008,AKSSim,"517,000"
1009,AJAXify,"46,400"
1010,AJAX-Dropdown,"16,100,000"
1011,AIRobot-Drive,"20,900,000"
1012,AIMDisclaimer,"5,770,000"
1013,AIMA-Python-Reinforcement-Learning,"1,730,000"
1014,AIM-Login-Crack-Library,"57,500,000"
1015,AIM,"26,300,000"
1016,AI2010_Genre,"104,000"
1017,AI2010_Final,"319,000"
1018,AI-MegaHAL,"4,240"
1019,AGRegex,"2,690"
1020,AFG,"6,240,000"
1021,AFCache,"5,660,000"
1022,AEServmon,244
1023,ACOTSP,"4,210"
1024,ACM,"18,400,000"
1025,ACE,"38,500,000"
1026,ACDJ,"260,000"
1027,A4W-Processing,"52,400"
1028,A3O,"1,810,000"
1029,A1,"34,000,000"
1030,A.Humidifier,"7,950,000"
1031,A.Builder,"3,090,000,000"
1032,A-Yanille-Miner,"22,400"
1033,A-Superheater,"122,000"
1034,A-Simple-Ray-Tracer-written-in-Python,"267,000"
1035,A-Little-Jaunt-in-the-Clouds-with-Wesley-Chun,"17,200"
1036,A-Humidifier,"7,940,000"
1037,A-Guild-Fisher,"1,320,000"
1038,A-Daze,"5,860,000"
1039,9game,"235,000"
1040,9arrows,"17,600,000"
1041,9-no9,"12,500,000"
1042,8ttpd,594
1043,8tracks-Boombox,"5,150"
1044,8cc-old,"125,000"
1045,8051dis,"30,700"
1046,7c,"10,500,000"
1047,6ccs3prj,421
1048,680,"17,100,000"
1049,64p.org-orig-orig,"83,200,000"
1050,61stats,"538,000"
1051,55true,"12,300,000"
1052,5-in-line,"539,000,000"
1053,4x-game,"285,000"
1054,4se-shorturls,"666,000"
1055,4query.interactive,"15,000,000"
1056,4query,"57,700,000"
1057,4msysgit-utf8-filepath,"851,000"
1058,4dtechlab,"2,370,000"
1059,4chan-x,34
1060,456-Project,"6,150,000"
1061,431asn1,15
1062,42,"282,000,000"
1063,3tp,"156,000"
1064,3scale_ws_api_for_python,"6,040,000"
1065,3scale_ws_api_for_java,"10,600,000"
1066,3scale_ws_api_for_dotnet,"395,000"
1067,3s,"14,600,000"
1068,3dstreaming_thesis,"182,000"
1069,3d_insect,"13,800,000"
1070,3akai-ux,"5,470"
1071,37s_cookbooks,"42,300"
1072,36par,"1,070,000"
1073,36los-uloha-1,"141,000"
1074,365TomorrowsFixer,15
1075,362,"15,800,000"
1076,360-Engine-for-Android,"283,000"
1077,2x2x2-explorer,"14,600"
1078,2ndflprn,49
1079,2html5,"35,400,000"
1080,2dfit,"9,790,000"
1081,2chrv,"1,270"
1082,2Dshooter,"8,680,000"
1083,2D-BinPacking,"389,000"
1084,234123,"20,500"
1085,2013,"240,000,000"
1086,2012-TeamRobotCode2,"6,830,000"
1087,2010-ide-langage-grunt-flin607,"17,700"
1088,2010,"861,000,000"
1089,2002registry,"37,600,000"
1090,1x9,"485,000"
1091,1kbrl,624
1092,1MonthLispGame,16
1093,1DSPH,471
1094,15min,"2,650,000"
1095,140mk,"3,790"
1096,140kit,"547,000"
1097,140.mk,"4,480,000"
1098,12tweet,"304,000,000"
1099,12doo,"16,900,000"
1100,121Mix-Public,"77,300"
1101,1.x,"1,180,000,000"
1102,0find,"1,100,000,000"
1103,.vim,"13,800,000"
1104,.netcf-Validation-Framework,"18,600,000"
1105,.emacs.d,"1,490,000"
1106,.dotfiles,"436,000"
1107,.dot_files,"21,900,000"
1108,.NET-Scratch,"37,800,000"
1109,-old-rabbit,"516,000,000"
1110,-Bavc-Final-Project,"545,000,000"
1111,-,"69,000,000"
